Path,Server,Location,Branch,SubBranch,ControlProgram,Point,Zone,BacnetAddress,BacnetDevId,BacnetObjectType,PointType,ComponentId,PathMappingsId
#301a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"Air Flow Feedback",4,20601:12,122,BAV,3,92,2
#301a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"Room Occupied",4,20601:12,1007,BBV,3,92,5
#301a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"htg setpt",4,20601:12,335,BAV,3,92,4
#301a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"clg setpt",4,20601:12,334,BAV,3,92,3
#301a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"Zone Temp",4,20601:12,456,BAV,3,92,7
#301a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-A,"Supply Air",4,20601:12,1733,BAV,3,92,6
#301b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"Air Flow Feedback",4,20601:12,128,BAV,3,93,2
#301b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"Room Occupied",4,20601:12,1014,BBV,3,93,5
#301b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"htg setpt",4,20601:12,341,BAV,3,93,4
#301b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"clg setpt",4,20601:12,340,BAV,3,93,3
#301b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"Zone Temp",4,20601:12,457,BAV,3,93,7
#301b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-301-B,"Supply Air",4,20601:12,1736,BAV,3,93,6
#302a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"Air Flow Feedback",4,20601:12,137,BAV,3,94,2
#302a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"Room Occupied",4,20601:12,1147,BBV,3,94,5
#302a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"htg setpt",4,20601:12,371,BAV,3,94,4
#302a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"clg setpt",4,20601:12,370,BAV,3,94,3
#302a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"Zone Temp",4,20601:12,462,BAV,3,94,7
#302a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302A,"Supply Air",4,20601:12,1775,BAV,3,94,6
#302b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"Air Flow Feedback",4,20601:12,166,BAV,3,95,2
#302b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"Room Occupied",4,20601:12,1154,BBV,3,95,5
#302b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"htg setpt",4,20601:12,377,BAV,3,95,4
#302b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"clg setpt",4,20601:12,376,BAV,3,95,3
#302b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"Zone Temp",4,20601:12,463,BAV,3,95,7
#302b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-302B,"Supply Air",4,20601:12,1778,BAV,3,95,6
#305a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"Air Flow Feedback",4,20601:12,1581,BAV,3,96,2
#305a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"Room Occupied",4,20601:12,1266,BBV,3,96,5
#305a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"htg setpt",4,20601:12,401,BAV,3,96,4
#305a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"clg setpt",4,20601:12,400,BAV,3,96,3
#305a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"Zone Temp",4,20601:12,467,BAV,3,96,7
#305a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-A,"Supply Air",4,20601:12,1814,BAV,3,96,6
#305b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"Air Flow Feedback",4,20601:12,1588,BAV,3,97,2
#305b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"Room Occupied",4,20601:12,1273,BBV,3,97,5
#305b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"htg setpt",4,20601:12,407,BAV,3,97,4
#305b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"clg setpt",4,20601:12,406,BAV,3,97,3
#305b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"Zone Temp",4,20601:12,468,BAV,3,97,7
#305b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-B,"Supply Air",4,20601:12,1817,BAV,3,97,6
#305c_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"Air Flow Feedback",4,20601:12,1595,BAV,3,98,2
#305c_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"Room Occupied",4,20601:12,1280,BBV,3,98,5
#305c_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"htg setpt",4,20601:12,413,BAV,3,98,4
#305c_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"clg setpt",4,20601:12,412,BAV,3,98,3
#305c_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"Zone Temp",4,20601:12,469,BAV,3,98,7
#305c_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-305-C,"Supply Air",4,20601:12,1820,BAV,3,98,6
#310a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"Air Flow Feedback",4,20601:12,1602,BAV,3,99,2
#310a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"Room Occupied",4,20601:12,1287,BBV,3,99,5
#310a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"htg setpt",4,20601:12,419,BAV,3,99,4
#310a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"clg setpt",4,20601:12,418,BAV,3,99,3
#310a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"Zone Temp",4,20601:12,470,BAV,3,99,7
#310a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310A,"Supply Air",4,20601:12,1823,BAV,3,99,6
#310b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"Air Flow Feedback",4,20601:12,1343,BAV,3,100,2
#310b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"Room Occupied",4,20601:12,1028,BBV,3,100,5
#310b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"htg setpt",4,20601:12,347,BAV,3,100,4
#310b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"clg setpt",4,20601:12,346,BAV,3,100,3
#310b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"Zone Temp",4,20601:12,458,BAV,3,100,7
#310b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310B,"Supply Air",4,20601:12,1739,BAV,3,100,6
#310c_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"Air Flow Feedback",4,20601:12,1504,BAV,3,101,2
#310c_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"Room Occupied",4,20601:12,1189,BBV,3,101,5
#310c_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"htg setpt",4,20601:12,395,BAV,3,101,4
#310c_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"clg setpt",4,20601:12,394,BAV,3,101,3
#310c_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"Zone Temp",4,20601:12,466,BAV,3,101,7
#310c_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310C,"Supply Air",4,20601:12,1793,BAV,3,101,6
#310d_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"Air Flow Feedback",4,20601:7,1490,BAV,3,102,2
#310d_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"Room Occupied",4,20601:7,1175,BBV,3,102,5
#310d_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"htg setpt",4,20601:7,389,BAV,3,102,4
#310d_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"clg setpt",4,20601:7,388,BAV,3,102,3
#310d_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"Zone Temp",4,20601:7,465,BAV,3,102,7
#310d_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310D,"Supply Air",4,20601:7,1787,BAV,3,102,6
#310e_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"Air Flow Feedback",4,20601:7,1483,BAV,3,103,2
#310e_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"Room Occupied",4,20601:7,1168,BBV,3,103,5
#310e_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"htg setpt",4,20601:7,383,BAV,3,103,4
#310e_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"clg setpt",4,20601:7,382,BAV,3,103,3
#310e_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"Zone Temp",4,20601:7,464,BAV,3,103,7
#310e_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310E,"Supply Air",4,20601:7,1784,BAV,3,103,6
#310_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"Air Flow Feedback",4,20606:30,1336,BAV,3,104,2
#310_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"Room Occupied",4,20606:30,1021,BBV,3,104,5
#310_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"htg setpt",4,20606:30,216,BAV,3,104,4
#310_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"clg setpt",4,20606:30,215,BAV,3,104,3
#310_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"Zone Temp",4,20606:30,258,BAV,3,104,7
#310_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-310,"Supply Air",4,20606:30,1841,BAV,3,104,6
#311a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"Air Flow Feedback",4,20601:7,1434,BAV,3,105,2
#311a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"Room Occupied",4,20601:7,1119,BBV,3,105,5
#311a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"htg setpt",4,20601:7,359,BAV,3,105,4
#311a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"clg setpt",4,20601:7,358,BAV,3,105,3
#311a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"Zone Temp",4,20601:7,460,BAV,3,105,7
#311a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-A,"Supply Air",4,20601:7,1763,BAV,3,105,6
#311b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"Air Flow Feedback",4,20601:7,153,BAV,3,106,2
#311b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"Room Occupied",4,20601:7,1126,BBV,3,106,5
#311b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"htg setpt",4,20601:7,365,BAV,3,106,4
#311b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"clg setpt",4,20601:7,364,BAV,3,106,3
#311b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"Zone Temp",4,20601:7,461,BAV,3,106,7
#311b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-311-B,"Supply Air",4,20601:7,1766,BAV,3,106,6
#311_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"Air Flow Feedback",4,20606:30,1350,BAV,3,107,2
#311_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"Room Occupied",4,20606:30,1035,BBV,3,107,5
#311_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"htg setpt",4,20606:30,222,BAV,3,107,4
#311_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"clg setpt",4,20606:30,221,BAV,3,107,3
#311_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"Zone Temp",4,20606:30,259,BAV,3,107,7
#311_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313A,"Supply Air",4,20606:30,1844,BAV,3,107,6
#312_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"Air Flow Feedback",4,20601:7,159,BAV,3,108,2
#312_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"Room Occupied",4,20601:7,1042,BBV,3,108,5
#312_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"htg setpt",4,20601:7,353,BAV,3,108,4
#312_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"clg setpt",4,20601:7,352,BAV,3,108,3
#312_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"Zone Temp",4,20601:7,459,BAV,3,108,7
#312_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-312,"Supply Air",4,20601:7,1742,BAV,3,108,6
#313b_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"Air Flow Feedback",4,10.20.0.148,254,BAV,3,109,2
#313b_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"Room Occupied",4,10.20.0.148,6,BBV,3,109,5
#313b_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"htg setpt",4,10.20.0.148,349,BAV,3,109,4
#313b_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"clg setpt",4,10.20.0.148,348,BAV,3,109,3
#313b_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"Zone Temp",4,10.20.0.148,504,BAV,3,109,7
#313b_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-313B,"Supply Air",4,10.20.0.148,259,BAV,3,109,6
#314a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"Air Flow Feedback",4,10.20.0.148,262,BAV,3,110,2
#314a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"Room Occupied",4,10.20.0.148,14,BBV,3,110,5
#314a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"htg setpt",4,10.20.0.148,355,BAV,3,110,4
#314a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"clg setpt",4,10.20.0.148,354,BAV,3,110,3
#314a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"Zone Temp",4,10.20.0.148,505,BAV,3,110,7
#314a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314A,"Supply Air",4,10.20.0.148,268,BAV,3,110,6
#314_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"Air Flow Feedback",4,20606:30,1385,BAV,3,111,2
#314_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"Room Occupied",4,20606:30,1070,BBV,3,111,5
#314_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"htg setpt",4,20606:30,228,BAV,3,111,4
#314_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"clg setpt",4,20606:30,227,BAV,3,111,3
#314_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"Zone Temp",4,20606:30,260,BAV,3,111,7
#314_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-314B,"Supply Air",4,20606:30,1847,BAV,3,111,6
#315a_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"Air Flow Feedback",4,10.20.0.148,278,BAV,3,112,2
#315a_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"Room Occupied",4,10.20.0.148,1294,BBV,3,112,5
#315a_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"htg setpt",4,10.20.0.148,445,BAV,3,112,4
#315a_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"clg setpt",4,10.20.0.148,444,BAV,3,112,3
#315a_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"Zone Temp",4,10.20.0.148,520,BAV,3,112,7
#315a_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315A,"Supply Air",4,10.20.0.148,1826,BAV,3,112,6
#315c_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"Air Flow Feedback",4,10.20.0.148,294,BAV,3,113,2
#315c_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"Room Occupied",4,10.20.0.148,1217,BBV,3,113,5
#315c_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"htg setpt",4,10.20.0.148,427,BAV,3,113,4
#315c_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"clg setpt",4,10.20.0.148,426,BAV,3,113,3
#315c_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"Zone Temp",4,10.20.0.148,517,BAV,3,113,7
#315c_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315C,"Supply Air",4,10.20.0.148,1805,BAV,3,113,6
#315d_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"Air Flow Feedback",4,10.20.0.148,300,BAV,3,114,2
#315d_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"Room Occupied",4,10.20.0.148,1224,BBV,3,114,5
#315d_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"htg setpt",4,10.20.0.148,433,BAV,3,114,4
#315d_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"clg setpt",4,10.20.0.148,432,BAV,3,114,3
#315d_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"Zone Temp",4,10.20.0.148,518,BAV,3,114,7
#315d_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315D,"Supply Air",4,10.20.0.148,1808,BAV,3,114,6
#315e_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"Air Flow Feedback",4,10.20.0.148,307,BAV,3,115,2
#315e_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"Room Occupied",4,10.20.0.148,1196,BBV,3,115,5
#315e_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"htg setpt",4,10.20.0.148,409,BAV,3,115,4
#315e_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"clg setpt",4,10.20.0.148,408,BAV,3,115,3
#315e_thermafuser/m186,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"Zone Temp",4,10.20.0.148,514,BAV,3,115,7
#315e_thermafuser/m190,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315E,"Supply Air",4,10.20.0.148,1796,BAV,3,115,6
#315f_thermafuser/m073,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315F,"Air Flow Feedback",4,10.20.0.148,313,BAV,3,116,2
#315f_thermafuser/m078,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315F,"Room Occupied",4,10.20.0.148,1203,BBV,3,116,5
#315f_thermafuser/m134,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315F,"htg setpt",4,10.20.0.148,415,BAV,3,116,4
#315f_thermafuser/m135,10.20.0.47,"Science & Engineering 2: 0206","Third Floor","Short Bar",Room-315F,"clg setpt",4,10.20.0.148,414,BAV,3,116,3
