"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","OS Learning Inhibit","On","BBV","BV:15","DEV:2062030","osli_1","#vav-3-35/osli"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","point name","On","BBV","BV:3","DEV:2062030","m128_1","#vav-3-35/m128"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","point name","Off","BBV","BV:16","DEV:2062030","m269_1","#vav-3-35/m269"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","point name","Off","BBV","BV:18","DEV:2062030","m303_1","#vav-3-35/m303"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Run","On","BBV","BV:2","DEV:2062030","run_1","#vav-3-35/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Schedule","Occupied","BBV","BV:19","DEV:2062030","m274_1","#vav-3-35/m274"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","DAT_HI","Normal","BALM","BV:5","DEV:2062030","dat_hi_1","#vav-3-35/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","DAT_LO","Normal","BALM","BV:10","DEV:2062030","dat_lo_1","#vav-3-35/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Hi Zone Temp 2F","Normal","BALM","BV:6","DEV:2062030","ztmp_hi_2f_1","#vav-3-35/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Hi Zone Temp 4F","Normal","BALM","BV:7","DEV:2062030","ztmp_hi_4f_1","#vav-3-35/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","HWV Leaky","Normal","BALM","BV:12","DEV:2062030","chwv_lk_1","#vav-3-35/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","HWV Leaky","Alarm","BALM","BV:13","DEV:2062030","hwv_lk_1","#vav-3-35/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Low Zone Temp 2F","Normal","BALM","BV:8","DEV:2062030","ztmp_lo_2f_1","#vav-3-35/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Low Zone Temp 4F","Normal","BALM","BV:9","DEV:2062030","ztmp_lo_4f_1","#vav-3-35/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","Moisture Detector","Normal","BALM","BV:14","DEV:2062030","moisture_1","#vav-3-35/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","SA Static Press 1 Lo Alarm","Normal","BALM","BV:4","DEV:2062030","ssp1_lo_1","#vav-3-35/ssp1_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","SA Static Press 1 Low Prs","Normal","BALM","BV:11","DEV:2062030","ssp1_hi_1","#vav-3-35/ssp1_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","ZCO2_HI","Normal","BALM","BV:17","DEV:2062030","zco2_hi_1","#vav-3-35/zco2_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID","0.0 %","BPID","LOOP:1","DEV:2062030","m312_1","#vav-3-35/m312"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / Setpoint","65.0" ,"BAV","AV:21","DEV:2062030","m312_setpt_1","#vav-3-35/m312/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / Input","74.0" ,"BAV","AV:22","DEV:2062030","m312_input_1","#vav-3-35/m312/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / PID out","0.0 %","BAV","AV:23","DEV:2062030","m312_pidout_1","#vav-3-35/m312/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID","0.0 %","BPID","LOOP:2","DEV:2062030","m313_1","#vav-3-35/m313"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / Setpoint","65.0" ,"BAV","AV:24","DEV:2062030","m313_setpt_1","#vav-3-35/m313/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / Input","74.0" ,"BAV","AV:25","DEV:2062030","m313_input_1","#vav-3-35/m313/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Engineering 315, Reception 315A VAV-3-35","BACnet PID / PID out","0.0 %","BAV","AV:26","DEV:2062030","m313_pidout_1","#vav-3-35/m313/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Flow Control","" ,"BAF","" ,"DEV:2062031","" ,"#vav-3-36/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Flow Control / Flow Input","675.0 cfm","BAI","AI:1","DEV:2062031","flow_input_1","#vav-3-36/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Zone Temp","" ,"BRS","" ,"DEV:2062031","" ,"#vav-3-36/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062031","zone_temp_1","#vav-3-36/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Zone Temp / Override Time Remaining","0.0 min","BAV","AV:6","DEV:2062031","override_time_remaining_1","#vav-3-36/lstat/override_time_remaining"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Discharge Temp","74.7 F" ,"BAI","AI:2","DEV:2062031","da_temp_1","#vav-3-36/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Duct SP","0.2 in H2O","BAI","AI:4","DEV:2062031","st_press_1","#vav-3-36/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062031","misc_input_1","#vav-3-36/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Zone CO2","1.0 ppm","BAI","AI:5","DEV:2062031","zone_co2_1","#vav-3-36/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Condensate Detector","Off","BBI","BI:1","DEV:2062031","m283_1","#vav-3-36/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","CW Valve","0.0 %","BAO","AO:1","DEV:2062031","cw_valve_1","#vav-3-36/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","HW Valve","0.0" ,"BFM","AO:2","DEV:2062031","hw_valve_1","#vav-3-36/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Clg OSI Time","180.0" ,"BAV","AV:4","DEV:2062031","cosi_1","#vav-3-36/cosi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Clg Pct","100.0" ,"BAV","AV:1","DEV:2062031","clg_pct_1","#vav-3-36/clg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Cool Request","3.0" ,"BAV","AV:2","DEV:2062031","cool_request_1","#vav-3-36/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Cool Setpoint","61.0 F" ,"BAV","AV:27","DEV:2062031","cool_stpt_1","#vav-3-36/cool_stpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Cool Stpt","61.0" ,"BAV","AV:3","DEV:2062031","clg_sp_1","#vav-3-36/clg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Damper Position","28.25 %","BAV","AV:10","DEV:2062031","dmpr_pos_1","#vav-3-36/dmpr_pos"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Duct 1 Setpoint","0.2 in H2O","BAV","AV:12","DEV:2062031","dsspt_1","#vav-3-36/dsspt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Heat Request","0.0" ,"BAV","AV:7","DEV:2062031","heat_request_1","#vav-3-36/heat_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Heat Setpoint","90.0 F" ,"BAV","AV:28","DEV:2062031","heat_stpt_1","#vav-3-36/heat_stpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Heat Stpt","90.0" ,"BAV","AV:8","DEV:2062031","htg_sp_1","#vav-3-36/htg_sp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Htg OSI Time","180.0" ,"BAV","AV:19","DEV:2062031","hosi_1","#vav-3-36/hosi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Htg Pct","0.0" ,"BAV","AV:9","DEV:2062031","htg_pct_1","#vav-3-36/htg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Max CO2 Level","750.0 ppm","BAV","AV:20","DEV:2062031","co2_stpt_1","#vav-3-36/co2_stpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Minimum Damper Position","10.0 %","BAV","AV:14","DEV:2062031","min_dmpr_pos_1","#vav-3-36/min_dmpr_pos"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Mode","6.0" ,"BAV","AV:11","DEV:2062031","opr_mode_1","#vav-3-36/opr_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","0.0" ,"BAV","AV:16","DEV:2062031","m111_1","#vav-3-36/m111"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","0.0" ,"BAV","AV:5","DEV:2062031","m156_1","#vav-3-36/m156"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","45.0" ,"BAV","AV:17","DEV:2062031","m197_1","#vav-3-36/m197"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","0.0" ,"BAV","AV:18","DEV:2062031","m198_1","#vav-3-36/m198"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Run Request","30.0" ,"BAV","AV:13","DEV:2062031","sys_run_req_1","#vav-3-36/sys_run_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Static Pressure 1 Setpoint","0.2 in H2O","BAV","AV:15","DEV:2062031","stat_press1_stpnt_1","#vav-3-36/stat_press1_stpnt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Supply Air Temp Setpoint","61.0 F" ,"BAV","AV:29","DEV:2062031","sa_setpt_1","#vav-3-36/sa_setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","System Runtime Request","30.0" ,"BAV","AV:30","DEV:2062031","sys_req_rntm_1","#vav-3-36/sys_req_rntm"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Total Cool Request","2.0" ,"BAV","AV:31","DEV:2062031","total_cl_req_1","#vav-3-36/total_cl_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Total Heat Request","2.0" ,"BAV","AV:32","DEV:2062031","total_ht_req_1","#vav-3-36/total_ht_req"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Airflow Request","is not","BBV","BV:1","DEV:2062031","air_request_1","#vav-3-36/air_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Occupancy Status","Occupied Mode","BBV","BV:20","DEV:2062031","occ_stat_1","#vav-3-36/occ_stat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","OS Learning Inhibit","On","BBV","BV:15","DEV:2062031","osli_1","#vav-3-36/osli"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","On","BBV","BV:3","DEV:2062031","m128_1","#vav-3-36/m128"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","Off","BBV","BV:16","DEV:2062031","m269_1","#vav-3-36/m269"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","point name","Off","BBV","BV:18","DEV:2062031","m303_1","#vav-3-36/m303"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Run","On","BBV","BV:2","DEV:2062031","run_1","#vav-3-36/run"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Schedule","Occupied","BBV","BV:19","DEV:2062031","m274_1","#vav-3-36/m274"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","DAT_HI","Normal","BALM","BV:5","DEV:2062031","dat_hi_1","#vav-3-36/dat_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","DAT_LO","Normal","BALM","BV:10","DEV:2062031","dat_lo_1","#vav-3-36/dat_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Hi Zone Temp 2F","Normal","BALM","BV:6","DEV:2062031","ztmp_hi_2f_1","#vav-3-36/ztmp_hi_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Hi Zone Temp 4F","Alarm","BALM","BV:7","DEV:2062031","ztmp_hi_4f_1","#vav-3-36/ztmp_hi_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","HWV Leaky","Alarm","BALM","BV:12","DEV:2062031","chwv_lk_1","#vav-3-36/chwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","HWV Leaky","Alarm","BALM","BV:13","DEV:2062031","hwv_lk_1","#vav-3-36/hwv_lk"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Low Zone Temp 2F","Normal","BALM","BV:8","DEV:2062031","ztmp_lo_2f_1","#vav-3-36/ztmp_lo_2f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Low Zone Temp 4F","Normal","BALM","BV:9","DEV:2062031","ztmp_lo_4f_1","#vav-3-36/ztmp_lo_4f"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","Moisture Detector","Normal","BALM","BV:14","DEV:2062031","moisture_1","#vav-3-36/moisture"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","SA Static Press 1 Lo Alarm","Normal","BALM","BV:4","DEV:2062031","ssp1_lo_1","#vav-3-36/ssp1_lo"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","SA Static Press 1 Low Prs","Normal","BALM","BV:11","DEV:2062031","ssp1_hi_1","#vav-3-36/ssp1_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","ZCO2_HI","Normal","BALM","BV:17","DEV:2062031","zco2_hi_1","#vav-3-36/zco2_hi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID","0.0 %","BPID","LOOP:1","DEV:2062031","m312_1","#vav-3-36/m312"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / Setpoint","61.0" ,"BAV","AV:21","DEV:2062031","m312_setpt_1","#vav-3-36/m312/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / Input","74.7" ,"BAV","AV:22","DEV:2062031","m312_input_1","#vav-3-36/m312/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / PID out","0.0 %","BAV","AV:23","DEV:2062031","m312_pidout_1","#vav-3-36/m312/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID","0.0 %","BPID","LOOP:2","DEV:2062031","m313_1","#vav-3-36/m313"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / Setpoint","61.0" ,"BAV","AV:24","DEV:2062031","m313_setpt_1","#vav-3-36/m313/setpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / Input","74.7" ,"BAV","AV:25","DEV:2062031","m313_input_1","#vav-3-36/m313/input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 305A, 310A-C, 315E-G VAV-3-36","BACnet PID / PID out","0.0 %","BAV","AV:26","DEV:2062031","m313_pidout_1","#vav-3-36/m313/pidout"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Flow Control","" ,"BAF","" ,"DEV:2062032","" ,"#vav-3-37/air_flow"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Flow Control / Flow Input","157.0 cfm","BAI","AI:1","DEV:2062032","flow_input_1","#vav-3-37/air_flow/flow_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Zone Temp","" ,"BRS","" ,"DEV:2062032","" ,"#vav-3-37/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Zone Temp / Zone Temp","45.0 F" ,"BAI","AI:3","DEV:2062032","zone_temp_1","#vav-3-37/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Zone Temp / Override Time Remaining","0.0 min","BAV","AV:6","DEV:2062032","override_time_remaining_1","#vav-3-37/lstat/override_time_remaining"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Discharge Temp","74.0 F" ,"BAI","AI:2","DEV:2062032","da_temp_1","#vav-3-37/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Duct SP","0.15 in H2O","BAI","AI:4","DEV:2062032","st_press_1","#vav-3-37/st_press"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Misc Spare Input","0.0 F" ,"BAI","AI:6","DEV:2062032","misc_input_1","#vav-3-37/misc_input"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Zone CO2","1000.0 ppm","BAI","AI:5","DEV:2062032","zone_co2_1","#vav-3-37/zone_co2"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Condensate Detector","Off","BBI","BI:1","DEV:2062032","m283_1","#vav-3-37/m283"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","CW Valve","0.0 %","BAO","AO:1","DEV:2062032","cw_valve_1","#vav-3-37/cw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","HW Valve","0.0" ,"BFM","AO:2","DEV:2062032","hw_valve_1","#vav-3-37/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Clg OSI Time","180.0" ,"BAV","AV:4","DEV:2062032","cosi_1","#vav-3-37/cosi"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Clg Pct","0.0" ,"BAV","AV:1","DEV:2062032","clg_pct_1","#vav-3-37/clg_pct"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Cool Request","0.0" ,"BAV","AV:2","DEV:2062032","cool_request_1","#vav-3-37/cool_request"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Cool Setpoint","65.0 F" ,"BAV","AV:27","DEV:2062032","cool_stpt_1","#vav-3-37/cool_stpt"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/Third Floor/Short Bar/VAV","Office 315H VAV-3-37","Cool Stpt","65.0" ,"BAV","AV:3","DEV:2062032","clg_sp_1","#vav-3-37/clg_sp"
